shade_id,brand,product,shade_name,hex,undertone,depth,source,source_url
PUBLIC-05824,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#CEA56B,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05825,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#E1B37D,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05826,LORAC,PRO Soft Focus Longwear Foundation,19,#C88343,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05827,Laura Mercier,Smooth Finish Foundation Powder,19,#A06A44,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05828,SEPHORA COLLECTION,Clean Glowing Skin Foundation,19,#CA9B7D,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05829,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#CD956A,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05830,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#D7B69B,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05831,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,20,#DDB894,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05832,florence by mills,Like a Light Skin Tint,F020,#F4B68A,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05833,LORAC,PRO Soft Focus Longwear Foundation,20,#AD723A,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05834,Laura Mercier,Smooth Finish Foundation Powder,20,#9B6345,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05835,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,20Y,#F9E6CC,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05836,Bite Beauty,Changemaker Supercharged Micellar Foundation,L20,#EBC3A9,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05837,Erborian,BB Cream Tinted Moisturizer Broad Spectrum SPF20,Erborian BB Cream Tinted Moisturizer Broad Spectrum,#F9F7F6,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05838,Natasha Denona,Foundation X+,YLight,#FFE1CC,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05839,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#D1A082,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05840,Natasha Denona,Face Glow Foundation,LY,#E7D4AB,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05841,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#E3B384,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05842,LORAC,PRO Soft Focus Longwear Foundation,21,#976D4B,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05843,SEPHORA COLLECTION,Clean Glowing Skin Foundation,21,#C79E79,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05844,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#A3623E,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05845,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#E0A780,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05846,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#DDB382,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05847,LORAC,PRO Soft Focus Longwear Foundation,22,#AD643A,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05848,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,22W,#F8E3CF,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05849,Natasha Denona,Foundation X+,RLight,#F6D8CA,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05850,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#D69266,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05851,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#E0B080,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05852,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#E1B085,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05853,LORAC,PRO Soft Focus Longwear Foundation,23,#825E44,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05854,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,Natasha Denona Transformatte Pore Vanishing Matte Foundation,#F7E6DA,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05855,SEPHORA COLLECTION,Clean Glowing Skin Foundation,23,#C99978,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05856,Natasha Denona,Foundation X+,23R,#E3C5B3,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05857,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#A76D4F,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05858,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#E9B280,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05859,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#DEA380,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05860,LORAC,PRO Soft Focus Longwear Foundation,24,#7A4526,unknown,rich-deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05861,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,24W,#FAE2CB,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05862,Natasha Denona,Foundation X+,24W,#F6D9C3,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05863,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#986448,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05864,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#E8B184,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05865,LORAC,PRO Soft Focus Longwear Foundation,25,#704D28,unknown,rich-deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05866,SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Beige Sephora Quality Way-Nice Price,#D9AC84,neutral,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05867,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,25NY,#F8DFC6,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05868,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,025W,#D4A58F,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05869,Bite Beauty,Changemaker Supercharged Micellar Foundation,L25,#E3C1AA,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05870,SEPHORA COLLECTION,Clean Glowing Skin Foundation,25,#C29179,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05871,Natasha Denona,Foundation X+,WLight,#E9C8B2,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05872,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#9F5F44,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05873,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#DFAB80,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05874,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#DA9E70,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05875,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,26Y,#F7E4C8,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05876,Natasha Denona,Foundation X+,26Y,#EAD1B2,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05877,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#A57C5F,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05878,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#D9AC85,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05879,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#DEA678,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05880,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,27WY,#FDDFC7,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05881,SEPHORA COLLECTION,Clean Glowing Skin Foundation,27,#B48464,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05882,Natasha Denona,Foundation X+,27Wy,#EFCEAA,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05883,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#98644A,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05884,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#D7A77E,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05885,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#A57F51,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05886,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#DAAC83,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05887,SEPHORA COLLECTION,Clean Glowing Skin Foundation,29,#A87C65,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05888,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#905D4A,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05889,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#D7A873,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05890,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,30,#DBAE8D,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05891,florence by mills,Like a Light Skin Tint,L030,#D3A282,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05892,SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Sand Sephora Quality Way-Nice Price,#D5AA87,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05893,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,30W,#F2CFAC,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05894,Bite Beauty,Changemaker Supercharged Micellar Foundation,L30,#EDC2AC,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05895,Natasha Denona,Foundation X+,WLight Medium,#E4CBAD,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05896,bareMinerals,I AM AN ORIGINAL GET STARTED® KIT Original Loose Mineral Foundation Customizable Set,bareMinerals,#916048,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05897,Natasha Denona,Face Glow Foundation,LMW,#D3B28A,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05898,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#E5A77A,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05899,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,31W,#F3CDAC,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05900,SEPHORA COLLECTION,Clean Glowing Skin Foundation,31,#AB7A66,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05901,Natasha Denona,Foundation X+,31W,#E3C8AD,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05902,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#D3A06D,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05903,SEPHORA COLLECTION,Clean Glowing Skin Foundation,33,#A67460,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05904,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#DBA979,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05905,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#CF9C66,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05906,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#D9A372,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05907,SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Bronze Sephora Quality Way-Nice Price,#CFA076,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05908,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,35R,#F1D3C6,unknown,fair,Public Sephora-style foundation swatch dataset,
PUBLIC-05909,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,035W,#D29F80,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05910,Bite Beauty,Changemaker Supercharged Micellar Foundation,L35,#F3C1A5,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05911,SEPHORA COLLECTION,Clean Glowing Skin Foundation,35,#9B705B,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05912,Natasha Denona,Foundation X+,35R,#DDC2B0,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05913,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#D09667,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05914,SEPHORA COLLECTION,Clean Glowing Skin Foundation,37,#956F60,unknown,tan,Public Sephora-style foundation swatch dataset,
PUBLIC-05915,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#C48B60,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05916,SEPHORA COLLECTION,Clean Glowing Skin Foundation,39,#76564D,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05917,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,40,#DCA27A,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05918,florence by mills,Like a Light Skin Tint,L040,#DAA47F,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05919,SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Tan Sephora Quality Way-Nice Price,#C38F6A,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05920,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,40N,#EAC7B2,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05921,Bite Beauty,Changemaker Supercharged Micellar Foundation,L40,#DCA98F,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05922,Natasha Denona,Foundation X+,NLight Medium,#E8CAAF,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05923,Natasha Denona,Face Glow Foundation,LMN,#C8A58C,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05924,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,41,#C5936C,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05925,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,41WY,#F0D1B5,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05926,Natasha Denona,Foundation X+,YLight Medium,#E4C7A9,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05927,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,42NY,#EACAAB,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05928,Natasha Denona,Foundation X+,WYMedium,#E3C9AF,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05929,Natasha Denona,Face Glow Foundation,MY,#CFAE87,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05930,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#C88E5E,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05931,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,45N,#E8CAA5,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05932,Lancôme,SKIN FEELS GOOD Skin Nourishing Foundation,045W,#DCA77F,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05933,Bite Beauty,Changemaker Supercharged Micellar Foundation,L45,#E9B29B,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05934,Natasha Denona,Foundation X+,NMedium,#DCC1B3,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05935,Natasha Denona,Face Glow Foundation,MN,#CBA991,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05936,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#C5885B,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05937,Natasha Denona,Foundation X+,WMedium,#D0B09C,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05938,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,50,#CC9B66,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05939,florence by mills,Like a Light Skin Tint,LM050,#D2A07D,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05940,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,50WN,#DBA778,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05941,Natasha Denona,Foundation X+,WNWarm,#E4C2AC,warm,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05942,Shiseido,Sports BB SPF 50+,Shiseido Sports BB SPF,#F4C9A0,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05943,Natasha Denona,Face Glow Foundation,MW,#C5A683,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05944,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#CA9368,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05945,Urban Decay Cosmetics,Hydromaniac Glowy Tinted Hydrator Foundation,51,#CB9262,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05946,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#C08D61,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05947,Natasha Denona,Transformatte Pore Vanishing Matte Foundation,55WR,#F6C6A3,unknown,light,Public Sephora-style foundation swatch dataset,
PUBLIC-05948,Bite Beauty,Changemaker Supercharged Micellar Foundation,M55,#E4B399,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05949,Natasha Denona,Foundation X+,55Wr,#E1B390,unknown,light-medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05950,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,N,#C99064,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05951,SEPHORA COLLECTION,MicroSmooth Baked Powder Foundation,Mahogany Sephora Quality Way-Nice Price,#CB9977,unknown,medium,Public Sephora-style foundation swatch dataset,
PUBLIC-05952,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,P,#8A6140,unknown,deep,Public Sephora-style foundation swatch dataset,
PUBLIC-05953,SEPHORA COLLECTION,Best Skin Ever Liquid Foundation,Y,#B07344,unknown,tan,Public Sephora-style foundation swatch dataset,
